OrderID,ProductID,Quantity,UnitCost,UnitPrice,DiscountRate,IsReturned,ReturnDate,ReturnTime,ReturnReason
ord05665,PRDCT0038,1,5.35,7.17,0.05,0,9999-12-31,00:00:00,
ORD05665,PRDCT0049,2,3.73,5.44,0.0,0,9999-12-31,00:00:00,
ORD05666,PRDCT0077,2,4.94,7.07,0.0,0,9999-12-31,00:00:00,
ORD05666,prdct0076,3,12.8,19.77,0.0,0,9999-12-31,00:00:00,
ORD05666,PRDCT0069,3,6.85,9.25,0.0,1,03/12/2024,01:16:15,Wrong Item Sent
ord05667,PRDCT0055,4,1.84,2.99,0.0,1,23-01-2021,10:22:42,Packaging Defect
ORD05667,PRDCT0042,3,2.03,3.32,0.0,0,9999-12-31,00:00:00,
ord05667,PRDCT0045,2,3.85,5.55,0.15,0,9999-12-31,00:00:00,
ord05667,prdct0058,2,4.35,5.62,0.05,0,9999-12-31,00:00:00,
ORD05667,PRDCT0044,4,3.58,4.92,0.15,0,9999-12-31,00:00:00,
ORD05668,PRDCT0028,1,3.13,3.99,0.0,0,9999-12-31,00:00:00,
ORD05668,prdct0004,3,8.85,11.45,0.0,0,9999-12-31,00:00:00,
ORD05668,prdct0009,3,12.41,17.61,0.0,0,9999-12-31,00:00:00,
ord05668,prdct0013,1,3.93,5.19,0.0,0,9999-12-31,00:00:00,
ORD05668,PRDCT0014,2,2.39,3.4,0.0,0,9999-12-31,00:00:00,
ORD05669,prdct0002,2,29.82,41.43,0.0,0,9999-12-31,00:00:00,
ord05669,PRDCT0022,2,1.33,1.71,0.0,0,9999-12-31,00:00:00,
ORD05669,PRDCT0001,2,22.4,28.34,0.0,0,9999-12-31,00:00:00,
ORD05669,PRDCT0003,2,12.84,20.35,0.0,0,9999-12-31,00:00:00,
ORD05669,PRDCT0010,1,20.04,30.45,0.0,0,9999-12-31,00:00:00,
ord05670,PRDCT0004,3,8.85,11.45,0.25,0,9999-12-31,00:00:00,
ord05670,prdct0001,2,15.3,19.36,0.4,0,9999-12-31,00:00:00,
ORD05670,prdct0003,3,8.77,13.9,0.25,0,9999-12-31,00:00:00,
ord05670,PRDCT0024,1,1.8,2.56,0.15,0,9999-12-31,00:00:00,
ord05670,PRDCT0030,4,0.82,1.23,0.15,0,9999-12-31,00:00:00,
ord05671,prdct0029,2,0.92,1.44,0.0,0,9999-12-31,00:00:00,
ORD05671,PRDCT0030,1,0.82,1.23,0.1,0,9999-12-31,00:00:00,
ORD05671,PRDCT0006,2,8.34,10.51,0.0,0,9999-12-31,00:00:00,
ORD05671,prdct0093,1,3.89,5.32,0.15,0,9999-12-31,00:00:00,
ORD05672,PRDCT0063,3,3.55,5.18,0.15,0,9999-12-31,00:00:00,
ord05672,PRDCT0065,2,1.46,2.09,0.2,1,09 Sep 2024,02:08:12,Expired Date
ord05672,PRDCT0083,1,4.17,5.43,0.2,0,9999-12-31,00:00:00,
ORD05672,PRDCT0054,1,4.17,5.55,0.3,0,9999-12-31,00:00:00,
ORD05673,PRDCT0090,3,10.82,17.23,0.0,0,9999-12-31,00:00:00,
ORD05674,PRDCT0036,3,4.9,7.65,0.0,0,9999-12-31,00:00:00,
ORD05674,prdct0049,3,3.73,5.44,0.0,0,9999-12-31,00:00:00,
ord05674,PRDCT0056,2,2.85,4.5,0.0,0,9999-12-31,00:00:00,
ORD05674,PRDCT0050,2,1.74,2.8,0.15,0,9999-12-31,00:00:00,
ord05675,PRDCT0084,1,7.04,11.03,0.0,1,05/25/2026,14:16:19,Damaged Spray Nozzle
ord05675,PRDCT0072,1,10.34,15.65,0.15,0,9999-12-31,00:00:00,
ORD05675,PRDCT0066,2,6.1,9.47,0.0,0,9999-12-31,00:00:00,
ORD05676,prdct0100,2,11.05,14.61,0.0,0,9999-12-31,00:00:00,
ORD05676,prdct0058,3,5.79,7.48,0.1,0,9999-12-31,00:00:00,
ORD05677,PRDCT0006,2,13.43,16.93,0.0,0,9999-12-31,00:00:00,
ORD05677,PRDCT0024,2,2.9,4.12,0.0,0,9999-12-31,00:00:00,
ord05677,PRDCT0030,1,1.32,1.98,0.0,0,9999-12-31,00:00:00,
ORD05677,PRDCT0002,1,32.81,45.58,0.0,0,9999-12-31,00:00:00,
ORD05678,PRDCT0077,4,4.08,5.84,0.1,0,9999-12-31,00:00:00,
ORD05678,PRDCT0078,3,11.29,17.4,0.0,0,9999-12-31,00:00:00,
ORD05678,PRDCT0080,1,5.3,7.12,0.0,0,9999-12-31,00:00:00,
ORD05678,prdct0082,2,8.25,11.66,0.0,0,9999-12-31,00:00:00,
ORD05679,prdct0083,1,4.58,5.97,0.15,0,9999-12-31,00:00:00,
ORD05679,PRDCT0069,2,7.54,10.18,0.2,0,9999-12-31,00:00:00,
ORD05679,prdct0077,2,5.43,7.77,0.15,1,02-16-25,08:19:55,Skin Irritation/Allergy
ORD05679,PRDCT0087,4,8.64,13.4,0.2,0,9999-12-31,00:00:00,
ORD05679,prdct0003,2,12.84,20.35,0.2,0,9999-12-31,00:00:00,
ord05680,prdct0014,1,2.63,3.74,0.0,0,9999-12-31,00:00:00,
ord05680,PRDCT0009,2,13.65,19.37,0.0,0,9999-12-31,00:00:00,
ORD05681,PRDCT0049,2,4.51,6.59,0.0,0,9999-12-31,00:00:00,
ORD05681,prdct0051,2,2.0,2.74,0.0,1,18-03-2026,01:25:59,Packaging Defect
ORD05681,PRDCT0066,2,6.1,9.47,0.0,0,9999-12-31,00:00:00,
ORD05682,prdct0019,2,2.82,4.54,0.0,0,9999-12-31,00:00:00,
ord05682,PRDCT0027,2,4.88,6.27,0.0,0,9999-12-31,00:00:00,
ORD05683,PRDCT0067,3,2.02,3.04,0.0,0,9999-12-31,00:00:00,
ORD05683,PRDCT0069,4,5.67,7.64,0.0,0,9999-12-31,00:00:00,
ORD05683,prdct0079,1,9.85,13.09,0.1,0,9999-12-31,00:00:00,
ord05683,PRDCT0089,3,8.42,12.42,0.0,0,9999-12-31,00:00:00,
ORD05683,PRDCT0037,4,1.29,1.68,0.0,0,9999-12-31,00:00:00,
ord05684,PRDCT0019,2,3.1,5.0,0.0,0,9999-12-31,00:00:00,
ORD05684,PRDCT0061,1,9.41,12.08,0.0,1,12 May 2023,16:55:13,Customer Changed Mind
ord05685,prdct0050,1,2.11,3.38,0.0,0,9999-12-31,00:00:00,
ord05685,PRDCT0040,1,3.48,5.59,0.15,0,9999-12-31,00:00:00,
ORD05685,PRDCT0053,2,7.75,11.92,0.0,0,9999-12-31,00:00:00,
ORD05686,prdct0009,1,15.02,21.31,0.0,0,9999-12-31,00:00:00,
ord05686,PRDCT0024,5,2.18,3.1,0.0,0,9999-12-31,00:00:00,
ORD05686,prdct0029,3,1.11,1.74,0.0,0,9999-12-31,00:00:00,
ORD05686,prdct0025,2,2.88,4.51,0.0,0,9999-12-31,00:00:00,
ORD05686,PRDCT0007,2,23.95,37.28,0.1,0,9999-12-31,00:00:00,
ORD05686,PRDCT0011,3,4.77,7.6,0.0,0,9999-12-31,00:00:00,
ORD05687,PRDCT0052,1,3.0,4.28,0.0,0,9999-12-31,00:00:00,
ORD05687,prdct0032,1,4.92,7.33,0.0,0,9999-12-31,00:00:00,
ORD05687,PRDCT0043,4,2.6,3.92,0.0,0,9999-12-31,00:00:00,
ORD05687,prdct0034,1,2.09,2.76,0.05,0,9999-12-31,00:00:00,
ORD05687,PRDCT0038,2,4.86,6.52,0.05,0,9999-12-31,00:00:00,
ORD05688,PRDCT0065,2,1.77,2.53,0.0,0,9999-12-31,00:00:00,
ORD05688,PRDCT0064,2,12.55,16.25,0.0,0,9999-12-31,00:00:00,
ORD05688,prdct0074,1,12.55,17.91,0.0,0,9999-12-31,00:00:00,
ORD05688,prdct0086,1,10.81,17.92,0.0,0,9999-12-31,00:00:00,
ord05689,PRDCT0022,1,1.0,1.29,0.0,0,9999-12-31,00:00:00,
ord05690,PRDCT0080,1,5.83,7.83,0.2,0,9999-12-31,00:00:00,
ORD05690,PRDCT0034,2,2.09,2.76,0.15,0,9999-12-31,00:00:00,
ORD05691,PRDCT0028,2,4.17,5.31,0.0,0,9999-12-31,00:00:00,
ord05691,PRDCT0018,3,8.88,11.66,0.0,0,9999-12-31,00:00:00,
ORD05691,prdct0010,2,18.22,27.68,0.0,0,9999-12-31,00:00:00,
ORD05691,prdct0009,3,16.52,23.44,0.05,0,9999-12-31,00:00:00,
ORD05691,PRDCT0007,2,26.34,41.01,0.1,0,9999-12-31,00:00:00,
ORD05691,prdct0016,5,5.27,8.32,0.0,0,9999-12-31,00:00:00,
ORD05692,PRDCT0014,1,3.85,5.48,0.0,0,9999-12-31,00:00:00,
ORD05693,PRDCT0017,1,2.58,3.27,0.0,0,9999-12-31,00:00:00,
ORD05693,PRDCT0027,3,5.91,7.59,0.0,0,9999-12-31,00:00:00,
ORD05693,PRDCT0007,4,26.34,41.01,0.1,0,9999-12-31,00:00:00,
ORD05693,PRDCT0020,1,6.22,9.04,0.05,0,9999-12-31,00:00:00,
ord05694,PRDCT0060,1,6.88,9.72,0.0,0,9999-12-31,00:00:00,
ORD05695,PRDCT0053,2,7.04,10.83,0.0,0,9999-12-31,00:00:00,
ord05695,PRDCT0055,1,2.69,4.38,0.0,0,9999-12-31,00:00:00,
ord05696,PRDCT0037,2,1.17,1.53,0.15,1,16 Aug 2021,22:45:53,Expired Date
ORD05696,PRDCT0091,1,3.78,6.07,0.0,0,9999-12-31,00:00:00,
ORD05696,PRDCT0039,3,3.53,5.74,0.05,0,9999-12-31,00:00:00,
ORD05697,PRDCT0077,2,4.49,6.43,0.0,0,9999-12-31,00:00:00,
ord05697,PRDCT0071,3,12.22,18.79,0.0,1,"Dec 14, 2023",12:29:40,Leaking/Broken Pump
ORD05697,PRDCT0074,1,9.43,13.46,0.0,0,9999-12-31,00:00:00,
ord05697,prdct0080,1,5.83,7.83,0.0,0,9999-12-31,00:00:00,
ORD05698,PRDCT0033,1,2.38,3.36,0.05,0,9999-12-31,00:00:00,
ORD05698,PRDCT0091,2,4.16,6.68,0.0,0,9999-12-31,00:00:00,
ORD05699,PRDCT0022,1,1.0,1.29,0.0,0,9999-12-31,00:00:00,
ORD05699,PRDCT0024,2,1.98,2.82,0.05,0,9999-12-31,00:00:00,
ord05699,PRDCT0016,2,4.36,6.88,0.0,0,9999-12-31,00:00:00,
ORD05699,prdct0004,1,9.74,12.6,0.0,0,9999-12-31,00:00:00,
ORD05700,prdct0051,1,1.65,2.26,0.15,0,9999-12-31,00:00:00,
ord05701,prdct0063,3,3.55,5.18,0.0,0,9999-12-31,00:00:00,
ORD05701,prdct0084,1,5.82,9.12,0.0,0,9999-12-31,00:00:00,
ORD05701,PRDCT0077,1,4.94,7.07,0.0,0,9999-12-31,00:00:00,
ord05702,prdct0083,2,3.79,4.94,0.0,0,9999-12-31,00:00:00,
ord05703,PRDCT0032,1,5.42,8.07,0.0,0,9999-12-31,00:00:00,
ORD05703,PRDCT0045,1,5.12,7.39,0.0,0,9999-12-31,00:00:00,
ORD05703,prdct0051,4,1.65,2.26,0.0,0,9999-12-31,00:00:00,
ORD05703,PRDCT0046,3,2.45,3.3,0.0,0,9999-12-31,00:00:00,
ord05703,PRDCT0056,3,2.85,4.5,0.15,0,9999-12-31,00:00:00,
ord05703,PRDCT0035,3,2.02,2.54,0.0,1,2024.01.27,15:29:14,Customer Changed Mind
ORD05703,PRDCT0042,3,2.7,4.42,0.0,0,9999-12-31,00:00:00,
ord05704,PRDCT0009,2,15.02,21.31,0.05,0,9999-12-31,00:00:00,
ORD05704,prdct0023,1,2.03,2.77,0.0,0,9999-12-31,00:00:00,
ORD05704,PRDCT0017,2,2.35,2.98,0.0,0,9999-12-31,00:00:00,
ORD05704,prdct0061,2,9.41,12.08,0.0,0,9999-12-31,00:00:00,
ORD05705,prdct0001,4,16.83,21.3,0.2,0,9999-12-31,00:00:00,
ORD05705,prdct0019,3,2.82,4.54,0.4,0,9999-12-31,00:00:00,
ORD05705,PRDCT0009,3,13.65,19.37,0.15,0,9999-12-31,00:00:00,
ORD05706,PRDCT0018,2,8.88,11.66,0.0,0,9999-12-31,00:00:00,
ord05706,prdct0027,2,5.91,7.59,0.0,0,9999-12-31,00:00:00,
ORD05706,PRDCT0010,15,18.22,27.68,0.0,0,9999-12-31,00:00:00,
ORD05706,PRDCT0029,2,1.22,1.92,0.0,0,9999-12-31,00:00:00,
ORD05707,PRDCT0084,3,4.81,7.54,0.05,0,9999-12-31,00:00:00,
ORD05707,PRDCT0064,2,8.57,11.1,0.05,0,9999-12-31,00:00:00,
ORD05707,PRDCT0063,2,2.94,4.28,0.0,0,9999-12-31,00:00:00,
ORD05708,prdct0003,3,8.77,13.9,0.0,0,9999-12-31,00:00:00,
ORD05708,PRDCT0024,1,1.8,2.56,0.0,0,9999-12-31,00:00:00,
ORD05709,prdct0030,4,0.9,1.35,0.4,0,9999-12-31,00:00:00,
ORD05709,PRDCT0028,2,3.44,4.39,0.2,0,9999-12-31,00:00:00,
ORD05709,PRDCT0016,2,4.36,6.88,0.3,0,9999-12-31,00:00:00,
ord05709,prdct0008,3,10.19,16.01,0.2,0,9999-12-31,00:00:00,
ORD05709,prdct0087,2,6.49,10.07,0.4,0,9999-12-31,00:00:00,
ORD05710,PRDCT0099,1,8.99,11.53,0.1,0,9999-12-31,00:00:00,
ord05710,prdct0098,1,4.9,7.32,0.0,0,9999-12-31,00:00:00,
ORD05710,PRDCT0051,3,1.5,2.06,0.0,0,9999-12-31,00:00:00,
ORD05710,prdct0040,4,2.61,4.2,0.0,0,9999-12-31,00:00:00,
ord05710,PRDCT0092,5,10.62,13.7,0.0,0,9999-12-31,00:00:00,
ORD05710,prdct0054,4,3.79,5.05,0.0,0,9999-12-31,00:00:00,
ORD05711,PRDCT0009,3,12.41,17.61,0.0,0,9999-12-31,00:00:00,
ord05711,prdct0018,1,6.67,8.76,0.0,0,9999-12-31,00:00:00,
ORD05712,PRDCT0078,10,10.26,15.82,0.0,0,9999-12-31,00:00:00,
ORD05712,PRDCT0084,1,4.37,6.85,0.15,0,9999-12-31,00:00:00,
ord05712,PRDCT0065,1,1.1,1.57,0.0,0,9999-12-31,00:00:00,
ORD05713,prdct0051,2,1.5,2.06,0.0,0,9999-12-31,00:00:00,
ORD05714,PRDCT0039,1,4.7,7.64,0.0,0,9999-12-31,00:00:00,
ORD05714,PRDCT0092,2,11.69,15.07,0.0,1,2024-04-12,03:34:26,Customer Changed Mind
ORD05714,prdct0055,1,2.45,3.98,0.0,0,9999-12-31,00:00:00,
ORD05714,PRDCT0040,3,2.87,4.62,0.0,0,9999-12-31,00:00:00,
ORD05714,PRDCT0098,2,5.39,8.05,0.1,0,9999-12-31,00:00:00,
ORD05715,PRDCT0085,2,3.04,4.22,0.1,0,9999-12-31,00:00:00,
ORD05715,prdct0069,1,6.23,8.41,0.0,0,9999-12-31,00:00:00,
ord05715,PRDCT0005,3,22.46,30.29,0.0,0,9999-12-31,00:00:00,
ORD05716,PRDCT0051,3,1.65,2.26,0.05,0,9999-12-31,00:00:00,
ord05716,prdct0098,3,5.39,8.05,0.0,0,9999-12-31,00:00:00,
ORD05716,prdct0040,4,2.87,4.62,0.0,0,9999-12-31,00:00:00,
ORD05716,prdct0036,5,4.9,7.65,0.0,0,9999-12-31,00:00:00,
ORD05716,prdct0092,4,11.69,15.07,0.0,0,9999-12-31,00:00:00,
ORD05716,PRDCT0054,5,4.17,5.55,0.0,0,9999-12-31,00:00:00,
ORD05717,PRDCT0064,4,10.37,13.43,0.0,0,9999-12-31,00:00:00,
ord05717,PRDCT0066,2,5.04,7.83,0.0,0,9999-12-31,00:00:00,
ord05717,prdct0074,4,10.37,14.8,0.0,0,9999-12-31,00:00:00,
ORD05717,prdct0083,3,4.17,5.43,0.0,0,9999-12-31,00:00:00,
ORD05717,prdct0073,4,5.71,9.4,0.0,0,9999-12-31,00:00:00,
ORD05717,prdct0075,3,3.61,5.51,0.0,0,9999-12-31,00:00:00,
ORD05718,PRDCT0082,3,9.98,14.11,0.0,0,9999-12-31,00:00:00,
ORD05718,prdct0071,3,13.44,20.67,0.0,0,9999-12-31,00:00:00,
ORD05718,prdct0075,5,3.61,5.51,0.0,0,9999-12-31,00:00:00,
ORD05718,PRDCT0073,2,5.71,9.4,0.0,0,9999-12-31,00:00:00,
ORD05719,PRDCT0002,3,20.37,28.3,0.0,0,9999-12-31,00:00:00,
ORD05719,PRDCT0003,3,8.77,13.9,0.0,0,9999-12-31,00:00:00,
ORD05719,prdct0025,3,2.38,3.73,0.0,0,9999-12-31,00:00:00,
ORD05719,PRDCT0023,3,1.68,2.29,0.0,0,9999-12-31,00:00:00,
ord05719,prdct0009,3,12.41,17.61,0.0,0,9999-12-31,00:00:00,
ord05719,PRDCT0064,3,7.79,10.09,0.0,0,9999-12-31,00:00:00,
ORD05720,prdct0017,5,2.58,3.27,0.0,0,9999-12-31,00:00:00,
ORD05720,PRDCT0026,2,5.88,7.79,0.0,0,9999-12-31,00:00:00,
ORD05720,PRDCT0020,4,6.22,9.04,0.0,0,9999-12-31,00:00:00,
ord05720,PRDCT0052,2,3.3,4.71,0.0,0,9999-12-31,00:00:00,
ORD05721,PRDCT0074,1,9.43,13.46,0.0,0,9999-12-31,00:00:00,
ORD05722,PRDCT0004,1,9.74,12.6,0.0,0,9999-12-31,00:00:00,
ORD05722,prdct0008,2,10.19,16.01,0.0,0,9999-12-31,00:00:00,
ORD05722,PRDCT0011,1,4.33,6.91,0.1,0,9999-12-31,00:00:00,
ORD05723,prdct0027,2,6.5,8.35,0.0,0,9999-12-31,00:00:00,
ord05723,prdct0010,1,20.04,30.45,0.0,0,9999-12-31,00:00:00,
ord05724,PRDCT0094,20,8.1,11.38,0.0,0,9999-12-31,00:00:00,
ORD05724,prdct0060,2,5.69,8.03,0.0,0,9999-12-31,00:00:00,
ord05725,prdct0063,4,3.55,5.18,0.0,0,9999-12-31,00:00:00,
ord05725,PRDCT0087,1,7.85,12.18,0.0,0,9999-12-31,00:00:00,
ord05725,PRDCT0064,1,10.37,13.43,0.0,0,9999-12-31,00:00:00,
ord05726,PRDCT0002,1,29.82,41.43,0.0,0,9999-12-31,00:00:00,
ORD05727,PRDCT0020,1,5.14,7.47,0.0,0,9999-12-31,00:00:00,
ord05727,PRDCT0019,1,2.82,4.54,0.0,0,9999-12-31,00:00:00,
ORD05728,PRDCT0028,2,4.58,5.84,0.0,0,9999-12-31,00:00:00,
ord05728,PRDCT0007,1,28.97,45.11,0.0,0,9999-12-31,00:00:00,
ORD05728,prdct0021,2,1.65,2.36,0.05,0,9999-12-31,00:00:00,
ORD05728,PRDCT0022,1,1.33,1.71,0.1,0,9999-12-31,00:00:00,
ORD05728,PRDCT0082,4,10.98,15.52,0.0,0,9999-12-31,00:00:00,
ord05729,PRDCT0086,1,8.12,13.47,0.0,0,9999-12-31,00:00:00,
ORD05729,PRDCT0084,2,5.29,8.29,0.05,0,9999-12-31,00:00:00,
ORD05729,prdct0058,1,5.26,6.8,0.0,0,9999-12-31,00:00:00,
ORD05730,PRDCT0069,3,6.85,9.25,0.0,0,9999-12-31,00:00:00,
ORD05730,prdct0090,1,11.9,18.95,0.0,0,9999-12-31,00:00:00,
ord05730,PRDCT0085,1,3.34,4.65,0.0,0,9999-12-31,00:00:00,
ORD05730,PRDCT0088,2,9.08,14.29,0.0,0,9999-12-31,00:00:00,
ORD05730,prdct0086,1,8.93,14.81,0.0,1,04-07-2024,09:59:26,Strong Odor Issue
ord05730,prdct0071,2,13.44,20.67,0.15,0,9999-12-31,00:00:00,
ORD05731,PRDCT0038,3,4.86,6.52,0.0,0,9999-12-31,00:00:00,
ord05731,PRDCT0051,3,1.5,2.06,0.0,0,9999-12-31,00:00:00,
ORD05731,PRDCT0046,1,2.23,3.0,0.0,0,9999-12-31,00:00:00,
ORD05732,PRDCT0078,1,11.29,17.4,0.0,0,9999-12-31,00:00:00,
ord05732,PRDCT0065,2,1.21,1.73,0.15,0,9999-12-31,00:00:00,
ORD05732,prdct0089,2,8.42,12.42,0.05,0,9999-12-31,00:00:00,
ORD05733,PRDCT0035,1,2.02,2.54,0.0,0,9999-12-31,00:00:00,
ord05733,PRDCT0067,1,2.45,3.67,0.0,0,9999-12-31,00:00:00,
ORD05734,PRDCT0022,1,1.0,1.29,0.0,0,9999-12-31,00:00:00,
ord05734,prdct0005,3,20.42,27.53,0.0,0,9999-12-31,00:00:00,
ORD05735,PRDCT0086,1,7.38,12.24,0.0,0,9999-12-31,00:00:00,
ORD05735,PRDCT0075,1,2.98,4.55,0.0,0,9999-12-31,00:00:00,
ORD05735,PRDCT0081,2,5.92,8.15,0.0,0,9999-12-31,00:00:00,
ORD05736,PRDCT0011,16,5.77,9.19,0.0,0,9999-12-31,00:00:00,
ORD05736,prdct0008,2,13.56,21.3,0.0,0,9999-12-31,00:00:00,
ORD05736,PRDCT0009,3,18.17,25.78,0.0,0,9999-12-31,00:00:00,
ord05737,prdct0017,1,2.35,2.98,0.1,0,9999-12-31,00:00:00,
ORD05737,prdct0005,2,22.46,30.29,0.0,0,9999-12-31,00:00:00,
ORD05737,PRDCT0021,1,1.37,1.95,0.0,0,9999-12-31,00:00:00,
ORD05738,PRDCT0078,2,12.41,19.14,0.05,0,9999-12-31,00:00:00,
ORD05738,prdct0071,2,12.22,18.79,0.0,0,9999-12-31,00:00:00,
ORD05738,PRDCT0066,2,4.59,7.11,0.0,0,9999-12-31,00:00:00,
ORD05739,PRDCT0026,3,5.35,7.08,0.0,0,9999-12-31,00:00:00,
ord05739,PRDCT0028,2,3.79,4.83,0.0,1,"Jun 10, 2023",06:09:21,Bruised/Damaged
ord05739,prdct0012,4,3.3,4.9,0.0,0,9999-12-31,00:00:00,
ord05740,PRDCT0011,3,5.77,9.19,0.0,0,9999-12-31,00:00:00,
ORD05740,PRDCT0020,2,6.84,9.94,0.0,0,9999-12-31,00:00:00,
ORD05740,PRDCT0021,1,1.65,2.36,0.0,0,9999-12-31,00:00:00,
ord05740,PRDCT0018,3,9.77,12.83,0.0,0,9999-12-31,00:00:00,
ORD05741,PRDCT0079,2,11.91,15.84,0.0,0,9999-12-31,00:00:00,
ord05741,PRDCT0067,2,2.45,3.67,0.0,0,9999-12-31,00:00:00,
ORD05741,PRDCT0087,2,7.85,12.18,0.0,0,9999-12-31,00:00:00,
ORD05741,prdct0062,4,4.01,6.44,0.15,0,9999-12-31,00:00:00,
ORD05741,prdct0084,4,5.82,9.12,0.1,0,9999-12-31,00:00:00,
ORD05742,PRDCT0060,3,5.17,7.3,0.4,0,9999-12-31,00:00:00,
ord05742,PRDCT0055,2,1.84,2.99,0.25,0,9999-12-31,00:00:00,
ord05743,PRDCT0051,2,1.5,2.06,0.0,0,9999-12-31,00:00:00,
ORD05743,prdct0100,2,10.04,13.29,0.05,1,10 Oct 2023,07:41:29,Expired Date
ORD05744,prdct0056,2,2.59,4.09,0.05,0,9999-12-31,00:00:00,
ORD05744,prdct0097,1,9.76,13.43,0.0,0,9999-12-31,00:00:00,
ORD05744,prdct0037,2,1.42,1.85,0.0,0,9999-12-31,00:00:00,
ORD05745,prdct0013,1,4.32,5.71,0.0,0,9999-12-31,00:00:00,
ord05746,PRDCT0015,1,4.99,8.19,0.15,0,9999-12-31,00:00:00,
ORD05746,PRDCT0090,1,11.9,18.95,0.0,0,9999-12-31,00:00:00,
ORD05747,PRDCT0058,1,7.01,9.05,0.15,0,9999-12-31,00:00:00,
ord05747,PRDCT0033,2,3.48,4.91,0.0,0,9999-12-31,00:00:00,
ORD05748,PRDCT0034,1,2.09,2.76,0.4,0,9999-12-31,00:00:00,
ord05748,PRDCT0060,1,6.26,8.83,0.15,0,9999-12-31,00:00:00,
ord05748,prdct0010,3,16.56,25.17,0.2,0,9999-12-31,00:00:00,
ord05749,prdct0007,2,26.34,41.01,0.0,0,9999-12-31,00:00:00,
ord05749,prdct0027,3,5.91,7.59,0.0,0,9999-12-31,00:00:00,
ord05750,PRDCT0057,2,7.64,10.04,0.0,0,9999-12-31,00:00:00,
ORD05750,PRDCT0046,2,2.45,3.3,0.0,0,9999-12-31,00:00:00,
ord05750,prdct0033,3,2.87,4.06,0.0,0,9999-12-31,00:00:00,
ORD05750,prdct0014,2,3.18,4.53,0.0,0,9999-12-31,00:00:00,
ord05751,prdct0015,2,4.54,7.44,0.0,0,9999-12-31,00:00:00,
ORD05751,prdct0007,3,23.95,37.28,0.0,0,9999-12-31,00:00:00,
ord05751,PRDCT0020,1,5.65,8.22,0.0,0,9999-12-31,00:00:00,
ORD05752,PRDCT0021,5,1.24,1.77,0.0,0,9999-12-31,00:00:00,
ord05752,PRDCT0078,2,11.29,17.4,0.05,0,9999-12-31,00:00:00,
ORD05753,PRDCT0067,1,2.96,4.45,0.0,0,9999-12-31,00:00:00,
ORD05754,PRDCT0070,1,5.63,7.08,0.0,0,9999-12-31,00:00:00,
ORD05755,PRDCT0036,1,5.93,9.26,0.0,0,9999-12-31,00:00:00,
ORD05756,prdct0007,2,28.97,45.11,0.15,0,9999-12-31,00:00:00,
ord05756,prdct0005,2,27.17,36.65,0.15,0,9999-12-31,00:00:00,
ORD05756,prdct0028,3,4.58,5.84,0.15,0,9999-12-31,00:00:00,
ORD05757,prdct0031,3,3.48,5.33,0.0,0,9999-12-31,00:00:00,
ord05757,PRDCT0037,1,1.71,2.24,0.0,0,9999-12-31,00:00:00,
ORD05757,prdct0056,2,3.13,4.95,0.0,0,9999-12-31,00:00:00,
ORD05757,prdct0041,3,5.78,7.98,0.0,0,9999-12-31,00:00:00,
ORD05758,prdct0022,1,1.21,1.56,0.0,0,9999-12-31,00:00:00,
ord05758,PRDCT0030,4,1.09,1.64,0.0,0,9999-12-31,00:00:00,
ord05758,PRDCT0002,2,27.11,37.67,0.0,1,06-09-24,08:15:08,Unpleasant Odor
ORD05759,PRDCT0022,1,1.21,1.56,0.0,0,9999-12-31,00:00:00,
ORD05759,PRDCT0028,24,4.17,5.31,0.0,0,9999-12-31,00:00:00,
ORD05760,PRDCT0082,2,10.98,15.52,0.0,0,9999-12-31,00:00:00,
ORD05760,prdct0072,1,9.4,14.23,0.0,0,9999-12-31,00:00:00,
ORD05760,PRDCT0073,1,6.28,10.34,0.0,0,9999-12-31,00:00:00,
ord05761,PRDCT0056,1,3.13,4.95,0.0,0,9999-12-31,00:00:00,
ORD05761,PRDCT0092,2,12.85,16.57,0.0,0,9999-12-31,00:00:00,
ORD05762,PRDCT0068,1,10.09,15.17,0.0,0,9999-12-31,00:00:00,
ORD05762,prdct0067,1,2.45,3.67,0.0,1,2024.03.26,15:22:38,Wrong Item Sent
ORD05763,PRDCT0027,1,5.37,6.9,0.0,0,9999-12-31,00:00:00,
ORD05763,PRDCT0013,3,4.76,6.28,0.1,0,9999-12-31,00:00:00,
ORD05763,PRDCT0014,1,2.89,4.11,0.0,0,9999-12-31,00:00:00,
ord05764,PRDCT0047,2,4.34,6.1,0.0,0,9999-12-31,00:00:00,
ORD05764,prdct0051,1,1.5,2.06,0.0,0,9999-12-31,00:00:00,
ORD05764,PRDCT0059,2,5.18,8.13,0.0,0,9999-12-31,00:00:00,
ORD05765,PRDCT0088,4,9.08,14.29,0.15,0,9999-12-31,00:00:00,
ORD05765,PRDCT0077,4,4.94,7.07,0.15,0,9999-12-31,00:00:00,
ord05765,PRDCT0071,9,13.44,20.67,0.25,0,9999-12-31,00:00:00,
ord05765,prdct0046,2,2.45,3.3,0.3,0,9999-12-31,00:00:00,
ORD05766,PRDCT0052,2,3.0,4.28,0.0,0,9999-12-31,00:00:00,
ORD05766,prdct0038,1,4.86,6.52,0.0,0,9999-12-31,00:00:00,
ord05767,PRDCT0028,2,4.58,5.84,0.0,0,9999-12-31,00:00:00,
